boq_name,brand,catalogue_code_dynamic,catalogue_series_dynamic,category,color,countries,default_image,dimensions,hsn_code,id,images,is_preferred,item_class,item_name,item_style,item_type,length1,lwhd_metric,sku_id,sku_name,space_tag,specifications,status,sub_category,t_metric,template_id,template_name,theme,thickness,type,unit,vendor_brand_dynamic,width,model_3d,material_dynamic,us_dimensions,us_specifications,Selling Price
TILE CARPET,Vox,500,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/b6171c73-7f9c-4f76-b431-f0bd824ae117,500mm (L) x 500mm (W) x 7.5mm (T),57023110,0baa1511-d5ef-4b4a-9b21-98a13e9e2a32,"https://s3-dms-prod.flipspaces.app/e3fb9729-ad6b-486d-b9b4-3ede141237ba,https://s3-dms-prod.flipspaces.app/57c1aa26-6891-4cc1-9a58-2e2272dccc29",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-650460,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 500 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,a10bf8b9-e774-4225-9b9a-827fe983921e,,,,300
TILE CARPET,Vox,425,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/a89cfb1e-ae59-4f55-a72d-e7cb7e9fdf37,500mm (L) x 500mm (W) x 7.5mm (T),57023110,6b51d20f-7817-41f3-90af-691d891a71bf,"https://s3-dms-prod.flipspaces.app/0f603e2f-e8f1-4d9b-aaf4-0f4f9f658dab,https://s3-dms-prod.flipspaces.app/4514859b-b623-411e-a05b-d5da8dceb125",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-904252,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 425 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,7661c76a-ff5d-4080-9185-40a9a2b91197,,,,300
TILE CARPET,Vox,423,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/23324f7a-52fc-4173-a3f6-59f8e0ebd546,500mm (L) x 500mm (W) x 7.5mm (T),57023110,94ff8b51-0c32-427d-9fb1-ac2c40c99be5,"https://s3-dms-prod.flipspaces.app/3247004c-2340-4c94-b56f-92308cd23529,https://s3-dms-prod.flipspaces.app/83328a3b-c7a3-44c3-b47c-8f9bc4235dc0",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-880074,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 423 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,c8f8495a-3d5e-4fa5-872a-461b72a6ee14,,,,300
TILE CARPET,Vox,422,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/aa745aa0-47cd-4636-975e-23910d4ac693,500mm (L) x 500mm (W) x 7.5mm (T),57023110,f4be1b5c-e329-4e3e-8cc9-189a2bba1ce4,"https://s3-dms-prod.flipspaces.app/70e7d6b8-d1cb-4717-b3ae-69f1ac9ac11e,https://s3-dms-prod.flipspaces.app/e2c7f0bb-b6f4-4982-8949-5b0ef1b0008c",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-296243,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 422 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,006026ea-624b-4e80-86d0-458c03d7de52,,,,300
TILE CARPET,Vox,420,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/661ee7a3-95ad-4925-b0e6-ebab7a48d4ff,500mm (L) x 500mm (W) x 7.5mm (T),57023110,d047c8de-db79-4764-ad7f-a5ebede26c8f,"https://s3-dms-prod.flipspaces.app/6d6b4d2e-1615-44a9-896b-abe1da4b84e3,https://s3-dms-prod.flipspaces.app/a206d65e-4965-4a70-8520-1ded36da2b9e",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-394942,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 420 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,088fa5fe-380b-441f-a7cc-33151a84cce5,,,,300
TILE CARPET,Vox,418,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/f4961b1e-782a-4290-886c-6d3391b7ba2b,500mm (L) x 500mm (W) x 7.5mm (T),57023110,e089b303-3d0b-4c8c-bbe9-80a0146b7d71,"https://s3-dms-prod.flipspaces.app/df8810cb-1e05-437f-88a4-406ce5a971ba,https://s3-dms-prod.flipspaces.app/ee94d53a-10a8-411a-a4af-53659a75fef7,https://s3-dms-prod.flipspaces.app/ebab5b18-837d-4ca6-b456-1bb26c9c2852",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-370319,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 418 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,c81cfe79-cf66-4b39-adaa-59a215516563,,,,300
TILE CARPET,Vox,417,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/5214c0e9-bdb3-4533-be32-d830c8667be0,500mm (L) x 500mm (W) x 7.5mm (T),57023110,9e01a063-9a35-4443-b6dd-45b6ceacaa39,"https://s3-dms-prod.flipspaces.app/0d0b21fc-676e-46b6-af4e-55c8032cd158,https://s3-dms-prod.flipspaces.app/17c61321-d136-46a0-a1da-397e81bf2fab,https://s3-dms-prod.flipspaces.app/3e1d9512-df19-4a30-915e-d2aed92fb538",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-488075,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 417 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,2817fcab-7045-4512-a78f-e0a8cafac5c2,,,,300
TILE CARPET,Vox,400,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/d6d9ab87-1440-4e0e-b752-9b4a1b94b4c0,500mm (L) x 500mm (W) x 7.5mm (T),57023110,8b4beff9-4cc5-4130-98aa-b15705d0197c,"https://s3-dms-prod.flipspaces.app/8935b3e2-a1c6-4304-983d-00151d055f4c,https://s3-dms-prod.flipspaces.app/69c9c89e-c966-495d-8758-b720375367f0,https://s3-dms-prod.flipspaces.app/c322e543-dcfa-4586-87dc-ab397b2a044e",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-524082,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 400 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,60363935-f6bf-4b5e-94f7-a4adb0a5908d,,,,300
TILE CARPET,Vox,300,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/1e91a943-37af-45b0-9895-9af0c6169304,500mm (L) x 500mm (W) x 7.5mm (T),57023110,55a21912-9aa9-4d5c-aabf-3f5c6718093a,"https://s3-dms-prod.flipspaces.app/7da41e40-b773-4b12-9d10-39019e26d2c8,https://s3-dms-prod.flipspaces.app/5bf603e4-841d-426c-b32b-839dd894c9ab,https://s3-dms-prod.flipspaces.app/9321f636-7510-4f85-af54-600119132516",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-843600,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 300 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,dff8766c-cc43-4e39-8841-dc27b93488b6,,,,300
TILE CARPET,Vox,200,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/b2394ba3-0cda-4591-a4e6-555f5144314e,500mm (L) x 500mm (W) x 7.5mm (T),57023110,d37bb5cd-47a9-4235-8357-8581308ee1e0,"https://s3-dms-prod.flipspaces.app/750f916a-fe5e-4251-8d90-e214ed7fe2f9,https://s3-dms-prod.flipspaces.app/ddc813b5-fc93-4303-aa2d-6c3159a6b9be",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-852797,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 200 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,f396e657-9413-47c0-a057-504b178e6a70,,,,300
TILE CARPET,Vox,100,Seafoam,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/bc633e90-366b-4735-83d2-24475a898f02,500mm (L) x 500mm (W) x 7.5mm (T),57023110,4ad89dd7-4523-4505-ab7f-5f64d3a33f01,"https://s3-dms-prod.flipspaces.app/4f446760-ca65-4b87-bb64-f79591b17cd2,https://s3-dms-prod.flipspaces.app/8186c739-dce0-4842-9b99-9e74d5d1e681",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-195830,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 100 Seafoam 500mm (L) x 500mm (W) x 7.5mm (T),,"The seafoam pattern flows dynamically, blending soft accents with neutral tones. Inspired by wind-whipped waters, it creates a fresh, innovative look while maintaining the space's subtle elegance through organic, ever-changing design
 
 
 
 
 
 Material : Nylon
 
 
 Gauge: 1/12” 
 
 
 
 
 
 Stitches: 13 per inch
 
 
 
 
 
 Average Pile Height: 4.0 ± 0.5 mm
 
 
 
 
 
 Tufted Pile GSM: 680 GSM
 
 Standard Backing: EcoAce-Bac
 
 
 
 
 
 Plank Size : 500mm (1'-8"") X 500mm (1'-8"")
 
 
 Installation Method : Brick & Monolithic
 
 
 
 
 
 Delivery time is 6-8 weeks
 
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,7.5,Nylon,SQFT,,500,939cffd5-6b56-4c4f-8a4e-e2bc33f3df38,,,,300
TILE CARPET,Vox,602,Coral Sea,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/8dc4ac79-1922-4391-aef2-f8dde3a8e1a6,500mm (L) x 500mm (W) x 4mm (T),57023110,51a06e20-4953-4cbc-9622-d66603ecf9b4,"https://s3-dms-prod.flipspaces.app/a711d692-8dc5-474c-8cb8-ca06ad5ca8c4,https://s3-dms-prod.flipspaces.app/e0e56fea-43c0-4035-b5a3-ba4c1b70ccb0",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-977417,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 602 Coral Sea 500mm (L) x 500mm (W) x 4mm (T),,"Inspired by underwater wonders, this organic patterned carpet blends muted tones with dynamic contrasts, 
 
 Subtle accents, and pastel hues, balancing classic elegance with creative expression through light, shadow, and ever-changing patterns
 
 
 
 Material : Nylon
 
 Plank Size : 500mm (1'8"") X 500mm (1'8"")
 
 Thickness : 4mm (0.15"")
 
 Gauge : 1/12""
 
 Tufted Pile GSM: 680 GSM
 
 Backing: EcoAce-Bac
 
 Delivery Lead Time : 7-8 weeks
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4,Nylon,SQFT,,500,74e73cf5-5c0c-40bc-ad2e-903a41149ad5,,,,300
TILE CARPET,Vox,601,Coral Sea,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/2e23f2e2-29a5-4064-b8bd-e9904200b6b7,500mm (L) x 500mm (W) x 4mm (T),57023110,ab2d7e0c-7428-451c-b583-1de0e694ce71,"https://s3-dms-prod.flipspaces.app/db403f2d-41f1-43d7-9c16-935723f97ee0,https://s3-dms-prod.flipspaces.app/0a0a084e-2c1c-4be5-951a-47af10e0c5ea",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-889580,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 601 Coral Sea 500mm (L) x 500mm (W) x 4mm (T),,"Inspired by underwater wonders, this organic patterned carpet blends muted tones with dynamic contrasts, 
 
 Subtle accents, and pastel hues, balancing classic elegance with creative expression through light, shadow, and ever-changing patterns
 
 
 
 Material : Nylon
 
 Plank Size : 500mm (1'8"") X 500mm (1'8"")
 
 Thickness : 4mm (0.15"")
 
 Gauge : 1/12""
 
 Tufted Pile GSM: 680 GSM
 
 Backing: EcoAce-Bac
 
 Delivery Lead Time : 7-8 weeks
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4,Nylon,SQFT,,500,9f031d05-1220-4550-a82e-490099934ca4,,,,300
TILE CARPET,Vox,600,Coral Sea,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/39c17be6-41f9-4b09-a3d1-62fac6b509e4,500mm (L) x 500mm (W) x 4mm (T),57023110,8f9796c5-1d17-47b5-8342-0a6f32c42ec3,"https://s3-dms-prod.flipspaces.app/eb6d3760-dfbe-49bd-9331-b2de246b8ba3,https://s3-dms-prod.flipspaces.app/5a848b24-657c-44c6-80fa-6f34d98a37ea",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-471441,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 600 Coral Sea 500mm (L) x 500mm (W) x 4mm (T),,"Inspired by underwater wonders, this organic patterned carpet blends muted tones with dynamic contrasts, 
 
 Subtle accents, and pastel hues, balancing classic elegance with creative expression through light, shadow, and ever-changing patterns
 
 
 
 Material : Nylon
 
 Plank Size : 500mm (1'8"") X 500mm (1'8"")
 
 Thickness : 4mm (0.15"")
 
 Gauge : 1/12""
 
 Tufted Pile GSM: 680 GSM
 
 Backing: EcoAce-Bac
 
 Delivery Lead Time : 7-8 weeks
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4,Nylon,SQFT,,500,4f8bcfc9-888b-46dc-bf62-cffe4909d0c8,,,,300
TILE CARPET,Vox,502,Coral Sea,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/0fdbc594-e667-4931-a0c4-b1997ca03be2,500mm (L) x 500mm (W) x 4mm (T),57023110,8a74dfca-7842-4788-bbac-8d39355f5546,"https://s3-dms-prod.flipspaces.app/74d960d7-ebf8-4885-b8ee-395a177359b0,https://s3-dms-prod.flipspaces.app/8871a41a-0cfa-409b-a07f-f3453c89a36b",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-945192,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 502 Coral Sea 500mm (L) x 500mm (W) x 4mm (T),,"Inspired by underwater wonders, this organic patterned carpet blends muted tones with dynamic contrasts, 
 
 Subtle accents, and pastel hues, balancing classic elegance with creative expression through light, shadow, and ever-changing patterns
 
 
 
 Material : Nylon
 
 Plank Size : 500mm (1'8"") X 500mm (1'8"")
 
 Thickness : 4mm (0.15"")
 
 Gauge : 1/12""
 
 Tufted Pile GSM: 680 GSM
 
 Backing: EcoAce-Bac
 
 Delivery Lead Time : 7-8 weeks
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4,Nylon,SQFT,,500,6b66059a-0c1f-4827-bbc6-bbea160330ff,,,,300
TILE CARPET,Vox,501,Coral Sea,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/c02d8416-dba4-4e73-8e8d-d81111bab546,500mm (L) x 500mm (W) x 4mm (T),57023110,76d6d479-c620-4f2c-9a04-13c107a08e7f,"https://s3-dms-prod.flipspaces.app/2bb4debc-2890-4ad3-9a14-03c7dc6e9cc6,https://s3-dms-prod.flipspaces.app/11837da9-a3a6-4aaf-bb99-127a822228ef",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-532543,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 501 Coral Sea 500mm (L) x 500mm (W) x 4mm (T),,"Inspired by underwater wonders, this organic patterned carpet blends muted tones with dynamic contrasts, 
 
 Subtle accents, and pastel hues, balancing classic elegance with creative expression through light, shadow, and ever-changing patterns
 
 
 
 Material : Nylon
 
 Plank Size : 500mm (1'8"") X 500mm (1'8"")
 
 Thickness : 4mm (0.15"")
 
 Gauge : 1/12""
 
 Tufted Pile GSM: 680 GSM
 
 Backing: EcoAce-Bac
 
 Delivery Lead Time : 7-8 weeks
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4,Nylon,SQFT,,500,8c29a59d-6f0f-4452-8d82-b8a36a362c85,,,,300
TILE CARPET,Vox,500,Coral Sea,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/dabf6f23-64eb-478b-ab3b-f50756dd9b90,500mm (L) x 500mm (W) x 4mm (T),57023110,35cc3b71-e3f7-44d1-9460-f5e5c90ce04c,"https://s3-dms-prod.flipspaces.app/dbcf13c4-676d-466e-bced-0795702c19cf,https://s3-dms-prod.flipspaces.app/7fc9995e-2b46-4980-862b-0c74948c1cc6",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-613884,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 500 Coral Sea 500mm (L) x 500mm (W) x 4mm (T),,"Inspired by underwater wonders, this organic patterned carpet blends muted tones with dynamic contrasts, 
 
 Subtle accents, and pastel hues, balancing classic elegance with creative expression through light, shadow, and ever-changing patterns
 
 
 
 Material : Nylon
 
 Plank Size : 500mm (1'8"") X 500mm (1'8"")
 
 Thickness : 4mm (0.15"")
 
 Gauge : 1/12""
 
 Tufted Pile GSM: 680 GSM
 
 Backing: EcoAce-Bac
 
 Delivery Lead Time : 7-8 weeks
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4,Nylon,SQFT,,500,d61c92d0-3a07-45a2-b88b-fa2be22179a5,,,,300
TILE CARPET,Vox,401,Coral Sea,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/6d7d0730-4ec3-4181-8c10-f4f400d05e49,500mm (L) x 500mm (W) x 4mm (T),57023110,77c16a25-75ce-411c-bf72-f6db574016e5,"https://s3-dms-prod.flipspaces.app/5051df63-d2b0-4e6e-b116-8d87170a4ad8,https://s3-dms-prod.flipspaces.app/2965bc2f-19e1-4c9e-8d0f-5a255f2af1ec",TRUE,P1,CARPET,Square Shaped Tile,product,500,mm,P-FLR-TEX-CAR-622806,FLOORING TEXTILE FLOORING CARPET Nylon Vox TILE CARPET 401 Coral Sea 500mm (L) x 500mm (W) x 4mm (T),,"Inspired by underwater wonders, this organic patterned carpet blends muted tones with dynamic contrasts, 
 
 Subtle accents, and pastel hues, balancing classic elegance with creative expression through light, shadow, and ever-changing patterns
 
 
 
 Material : Nylon
 
 Plank Size : 500mm (1'8"") X 500mm (1'8"")
 
 Thickness : 4mm (0.15"")
 
 Gauge : 1/12""
 
 Tufted Pile GSM: 680 GSM
 
 Backing: EcoAce-Bac
 
 Delivery Lead Time : 7-8 weeks
 
 Exclusive of Installation cost",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,Pattern,4,Nylon,SQFT,,500,a3d78698-47f7-49e0-a8a4-b8e297d27c57,,,,300
